"","country","industry","certificates","iso","year"
"15320","Argentina","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15321","Armenia","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15322","Australia","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15323","Austria","Manufacture of coke & refined petroleum products",1,"iso_iec_27001","2018"
"15324","Azerbaijan","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15325","Bahrain","Manufacture of coke & refined petroleum products",2,"iso_iec_27001","2018"
"15326","Bangladesh","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15327","Belarus","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15328","Belgium","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15329","Belize","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15330","Bermuda","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15331","Bhutan","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15332","Bolivia (Plurinational State of)","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15333","Bosnia and Herzegovina","Manufacture of coke & refined petroleum products",2,"iso_iec_27001","2018"
"15334","Botswana","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15335","Brazil","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15336","Bulgaria","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15337","Cabo Verde","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15338","Cambodia","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15339","Canada","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15340","Cayman Islands","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15341","Chile","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15342","China","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15343","Colombia","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15344","Congo","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15345","Costa Rica","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15346","Croatia","Manufacture of coke & refined petroleum products",2,"iso_iec_27001","2018"
"15347","Cyprus","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15348","Czech Republic","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15349","C̫te d'Ivoire","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15350","Denmark","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15351","Dominican Republic","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15352","Ecuador","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15353","Egypt","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15354","Finland","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15355","France","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15356","Georgia","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15357","Germany","Manufacture of coke & refined petroleum products",10,"iso_iec_27001","2018"
"15358","Ghana","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15359","Gibraltar","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15360","Greece","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15361","Guatemala","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15362","Honduras","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15363","Hong Kong","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15364","Hungary","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15365","Iceland","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15366","India","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15367","Indonesia","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15368","Iran (Islamic Republic of)","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15369","Ireland","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15370","Israel","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15371","Italy","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15372","Jamaica","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15373","Japan","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15374","Jordan","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15375","Kazakhstan","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15376","Kenya","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15377","Korea (Republic of)","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15378","Kuwait","Manufacture of coke & refined petroleum products",4,"iso_iec_27001","2018"
"15379","Lao People's Democratic Republic","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15380","Latvia","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15381","Lebanon","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15382","Lithuania","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15383","Luxembourg","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15384","Macao","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15385","Macedonia (the former Yugoslav Republic of)","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15386","Malaysia","Manufacture of coke & refined petroleum products",1,"iso_iec_27001","2018"
"15387","Mali","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15388","Malta","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15389","Mauritius","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15390","Mexico","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15391","Moldova (Republic of)","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15392","Monaco","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15393","Mongolia","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15394","Montenegro","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15395","Morocco","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15396","Myanmar","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15397","Nepal","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15398","Netherlands","Manufacture of coke & refined petroleum products",12,"iso_iec_27001","2018"
"15399","New Zealand","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15400","Nigeria","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15401","Norway","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15402","Oman","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15403","Pakistan","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15404","Paraguay","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15405","Peru","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15406","Philippines","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15407","Poland","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15408","Portugal","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15409","Qatar","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15410","Romania","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15411","Russian Federation","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15412","San Marino","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15413","Saudi Arabia","Manufacture of coke & refined petroleum products",1,"iso_iec_27001","2018"
"15414","Senegal","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15415","Serbia","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15416","Singapore","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15417","Slovakia","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15418","Slovenia","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15419","South Africa","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15420","Spain","Manufacture of coke & refined petroleum products",1,"iso_iec_27001","2018"
"15421","Sri Lanka","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15422","Sudan","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15423","Suriname","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15424","Swaziland","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15425","Sweden","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15426","Switzerland","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15427","Taiwan, Province of China","Manufacture of coke & refined petroleum products",1,"iso_iec_27001","2018"
"15428","Tajikistan","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15429","Tanzania, United Republic of","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15430","Thailand","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15431","Togo","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15432","Tunisia","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15433","Turkey","Manufacture of coke & refined petroleum products",2,"iso_iec_27001","2018"
"15434","Ukraine","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15435","United Arab Emirates","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15436","United Kingdom of Great Britain and Northern Ireland","Manufacture of coke & refined petroleum products",1,"iso_iec_27001","2018"
"15437","United States of America","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15438","Uruguay","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15439","Vanuatu","Manufacture of coke & refined petroleum products",0,"iso_iec_27001","2018"
"15440","Viet Nam","Manufacture of coke & refined petroleum products",2,"iso_iec_27001","2018"
"15441","Albania","Nuclear fuel",0,"iso_iec_27001","2018"
"15442","Algeria","Nuclear fuel",0,"iso_iec_27001","2018"
"15443","Andorra","Nuclear fuel",0,"iso_iec_27001","2018"
"15444","Argentina","Nuclear fuel",0,"iso_iec_27001","2018"
"15445","Armenia","Nuclear fuel",0,"iso_iec_27001","2018"
"15446","Australia","Nuclear fuel",0,"iso_iec_27001","2018"
"15447","Austria","Nuclear fuel",0,"iso_iec_27001","2018"
"15448","Azerbaijan","Nuclear fuel",0,"iso_iec_27001","2018"
"15449","Bahrain","Nuclear fuel",0,"iso_iec_27001","2018"
"15450","Bangladesh","Nuclear fuel",0,"iso_iec_27001","2018"
"15451","Belarus","Nuclear fuel",0,"iso_iec_27001","2018"
"15452","Belgium","Nuclear fuel",0,"iso_iec_27001","2018"
"15453","Belize","Nuclear fuel",0,"iso_iec_27001","2018"
"15454","Bermuda","Nuclear fuel",0,"iso_iec_27001","2018"
"15455","Bhutan","Nuclear fuel",0,"iso_iec_27001","2018"
"15456","Bolivia (Plurinational State of)","Nuclear fuel",0,"iso_iec_27001","2018"
"15457","Bosnia and Herzegovina","Nuclear fuel",0,"iso_iec_27001","2018"
"15458","Botswana","Nuclear fuel",0,"iso_iec_27001","2018"
"15459","Brazil","Nuclear fuel",0,"iso_iec_27001","2018"
"15460","Bulgaria","Nuclear fuel",0,"iso_iec_27001","2018"
"15461","Cabo Verde","Nuclear fuel",0,"iso_iec_27001","2018"
"15462","Cambodia","Nuclear fuel",0,"iso_iec_27001","2018"
"15463","Canada","Nuclear fuel",0,"iso_iec_27001","2018"
"15464","Cayman Islands","Nuclear fuel",0,"iso_iec_27001","2018"
"15465","Chile","Nuclear fuel",0,"iso_iec_27001","2018"
"15466","China","Nuclear fuel",0,"iso_iec_27001","2018"
"15467","Colombia","Nuclear fuel",0,"iso_iec_27001","2018"
"15468","Congo","Nuclear fuel",0,"iso_iec_27001","2018"
"15469","Costa Rica","Nuclear fuel",0,"iso_iec_27001","2018"
"15470","Croatia","Nuclear fuel",0,"iso_iec_27001","2018"
"15471","Cyprus","Nuclear fuel",0,"iso_iec_27001","2018"
"15472","Czech Republic","Nuclear fuel",0,"iso_iec_27001","2018"
"15473","C̫te d'Ivoire","Nuclear fuel",0,"iso_iec_27001","2018"
"15474","Denmark","Nuclear fuel",0,"iso_iec_27001","2018"
"15475","Dominican Republic","Nuclear fuel",0,"iso_iec_27001","2018"
"15476","Ecuador","Nuclear fuel",0,"iso_iec_27001","2018"
"15477","Egypt","Nuclear fuel",0,"iso_iec_27001","2018"
"15478","Finland","Nuclear fuel",0,"iso_iec_27001","2018"
"15479","France","Nuclear fuel",0,"iso_iec_27001","2018"
"15480","Georgia","Nuclear fuel",0,"iso_iec_27001","2018"
"15481","Germany","Nuclear fuel",0,"iso_iec_27001","2018"
"15482","Ghana","Nuclear fuel",0,"iso_iec_27001","2018"
"15483","Gibraltar","Nuclear fuel",0,"iso_iec_27001","2018"
"15484","Greece","Nuclear fuel",0,"iso_iec_27001","2018"
"15485","Guatemala","Nuclear fuel",0,"iso_iec_27001","2018"
"15486","Honduras","Nuclear fuel",0,"iso_iec_27001","2018"
"15487","Hong Kong","Nuclear fuel",0,"iso_iec_27001","2018"
"15488","Hungary","Nuclear fuel",0,"iso_iec_27001","2018"
"15489","Iceland","Nuclear fuel",0,"iso_iec_27001","2018"
"15490","India","Nuclear fuel",0,"iso_iec_27001","2018"
"15491","Indonesia","Nuclear fuel",0,"iso_iec_27001","2018"
"15492","Iran (Islamic Republic of)","Nuclear fuel",0,"iso_iec_27001","2018"
"15493","Ireland","Nuclear fuel",0,"iso_iec_27001","2018"
"15494","Israel","Nuclear fuel",0,"iso_iec_27001","2018"
"15495","Italy","Nuclear fuel",0,"iso_iec_27001","2018"
"15496","Jamaica","Nuclear fuel",0,"iso_iec_27001","2018"
"15497","Japan","Nuclear fuel",0,"iso_iec_27001","2018"
"15498","Jordan","Nuclear fuel",0,"iso_iec_27001","2018"
"15499","Kazakhstan","Nuclear fuel",0,"iso_iec_27001","2018"
"15500","Kenya","Nuclear fuel",0,"iso_iec_27001","2018"
"15501","Korea (Republic of)","Nuclear fuel",0,"iso_iec_27001","2018"
"15502","Kuwait","Nuclear fuel",0,"iso_iec_27001","2018"
"15503","Lao People's Democratic Republic","Nuclear fuel",0,"iso_iec_27001","2018"
"15504","Latvia","Nuclear fuel",0,"iso_iec_27001","2018"
"15505","Lebanon","Nuclear fuel",0,"iso_iec_27001","2018"
"15506","Lithuania","Nuclear fuel",0,"iso_iec_27001","2018"
"15507","Luxembourg","Nuclear fuel",0,"iso_iec_27001","2018"
"15508","Macao","Nuclear fuel",0,"iso_iec_27001","2018"
"15509","Macedonia (the former Yugoslav Republic of)","Nuclear fuel",0,"iso_iec_27001","2018"
"15510","Malaysia","Nuclear fuel",1,"iso_iec_27001","2018"
"15511","Mali","Nuclear fuel",0,"iso_iec_27001","2018"
